road,chainage,lat,lon,model_type,name,length,condition,id
N1,432.865,21.0869591497109,92.2148363748555,bridge,KHAN GIOR PARA (1),0.24500000000000455,A,1001861
N1,432.924,21.0864997,92.2151111,bridge,KHANGOR PRAMARY (2),0.05899999999996908,A,1001862
N1,432.992,21.0859441,92.2153889,bridge,Box culvert,0.06800000000004047,A,1001864
N1,433.178,21.0844125039525,92.2159198454545,bridge,Khan Gor Para Bridge,0.2540000000000191,A,1001865
N1,433.245,21.0838608,92.2161111,link,Box culvert / Box culvert,0.2529999999999859,,1001867
N1,433.441,21.0822419459459,92.2166012177177,bridge,RHANCHOR PARA BOX CULVERT,0.2629999999999768,A,1001868
N1,433.578,21.0811104,92.2169438,link,Km post missing,0.33299999999997,,1001869
N1,433.665,21.0804429857142,92.2174040714285,bridge,KHANCHOR PARA (2),0.22400000000004638,A,1001870
N1,433.683,21.0803049,92.2174993,bridge,Box culvert,0.10500000000001819,A,1001871
N1,433.826,21.079224345977,92.2181232950191,bridge,KHANCHOR PARA- BOX CULVERT,0.16100000000000136,A,1001872
N1,433.944,21.0783327,92.2186382,bridge,Box culvert,0.2610000000000241,A,1001873
N1,434.003,21.077916,92.2189993,bridge,Box culvert,0.05899999999996908,A,1001874
N1,434.124,21.077282565,92.2199300692307,bridge,NOYA PARA (1) BOX CULVERT,0.2980000000000018,A,1001875
N1,434.263,21.0765549,92.2209993,bridge,Box culvert,0.2599999999999909,A,1001876
N1,434.37,21.0757171602316,92.2214353972973,bridge,NOYA PARA (1) BRIDGE,3.391999999999996,C,1001877
N1,434.522,21.0745271,92.2220549,bridge,Box culvert,0.25900000000001455,A,1001878
N1,434.573,21.0741777849315,92.2222489445205,bridge,NAYAPARA,0.44899999999995543,A,1001879
N1,434.668,21.0735271,92.2226104,link,Info.Missing,0.146000000000015,,1001880
N1,434.778,21.0728327,92.2232216,bridge,Box culvert,0.11000000000001364,A,1001881
N1,434.831,21.0724929467032,92.2235128087912,bridge,NOYA PARA,0.2580000000000382,A,1001882
N1,434.96,21.071666,92.2242216,bridge,Box culvert,0.18199999999995953,A,1001883
N1,435.013,21.071231875641,92.2242923685897,bridge,GIMON KHALI BRIDGE,1.8349999999999795,B,1001884
N1,435.22,21.0695363333333,92.2245687666666,bridge,Gim-mogari Bridge,0.0,C,1001885
N1,435.272,21.0691104,92.2246382,bridge,Box culvert,0.3120000000000118,A,1001887
N1,435.522,21.0668882,92.2246104,bridge,Box culvert,0.25,A,1001888
N1,435.668,21.0655833,92.2245549,link,Km post missing,0.146000000000015,,1001889
N1,435.746,21.0650556,92.2245271,bridge,Box culvert,0.07799999999997453,A,1001890
N1,435.748,21.0650398482758,92.2245345498084,bridge,NINA BAZAR BOX CULVERT,0.9169999999999732,A,1001891
N1,436.007,21.063,92.2254993,bridge,Box culvert,0.2610000000000241,A,1001892
N1,436.195,21.0615556,92.2262771,bridge,Box culvert,0.18799999999998818,A,1001893
N1,436.388,21.0598736617647,92.2263822093137,bridge,NOYA BAZAR BRIDGE,1.375,B,1001894
N1,436.399,21.0597778,92.2263882,bridge,Bridge start,0.20400000000000773,A,1001896
N1,436.414,21.0596667,92.2263882,bridge,Bridge end,0.014999999999986358,A,1001897
N1,436.6,21.0579897631578,92.226509045614,bridge,NOYA BAZAR CULVERT,0.21200000000004593,C,1001898
N1,436.756,21.0565833,92.2266104,link,Info.Missing,0.34199999999998454,,1001899
N1,436.789,21.0562943527173,92.2266452831521,bridge,NAYA BAZAR BRIDGE,0.40100000000001046,B,1001900
N1,436.94,21.0549722,92.2268049,bridge,Box culvert,0.18400000000002592,A,1001902
N1,437.063,21.0542867597222,92.2274586981481,bridge,NAYA BAZAR BRIDGE,0.2740000000000009,B,1001903
N1,437.484,21.0519406592592,92.2296964950617,bridge,KHARANG KHALI - BOX CUVERT (1),0.42099999999999227,C,1001905
N1,437.588,21.0513611,92.2302493,bridge,Bridge start,0.6480000000000246,A,1001906
N1,437.626,21.0513611,92.2305827,bridge,Bridge end,0.03799999999995407,A,1001907
N1,437.751,21.0513056,92.2317493,link,Teknaf 24 km,0.125,,1001908
N1,437.815,21.0512778,92.2323327,bridge,Box culvert,0.06400000000002137,A,1001909
N1,437.961,21.0508486063492,92.233513137037,bridge,KHARANG KHAIL,0.4770000000000323,C,1001910
N1,438.004,21.0507222,92.2338608,bridge,Box culvert,0.18900000000002137,A,1001911
N1,438.332,21.0479441,92.2346386,bridge,Box culvert,0.32799999999997453,A,1001912
N1,438.506,21.0464598480314,92.23512063937,bridge,MOULIVI BAZAR FISHARI BRIDGE,0.5449999999999591,C,1001913
N1,438.713,21.0446941,92.2356941,bridge,Box culvert,0.38100000000002865,A,1001914
N1,438.8,21.0439163,92.2359441,link,Teknaf 23 km,0.08699999999998909,,1001915
N1,439.007,21.0422652012594,92.2367552062972,bridge,MOULOVI BAZAR BOX CULVERT (1),0.5010000000000332,C,1001916
N1,439.197,21.0407497,92.2374997,bridge,Box culvert,0.39699999999999136,A,1001917
N1,439.235,21.0404408514814,92.2376541207407,bridge,MOULOVI BAZAR BOX CULVERT,0.22800000000000864,C,1001918
N1,439.579,21.0376449596296,92.2390520348148,bridge,ALI AXBAR PARA BOX CULVERT,3.8310000000000173,A,1001919
N1,439.737,21.0363608,92.2396941,bridge,Bridge start,0.5400000000000205,A,1001920
N1,439.778,21.0360552,92.2398608,bridge,Bridge end,0.04099999999999682,A,1001921
N1,440.028,21.0340308457564,92.2407063719557,bridge,Nila-Hoab Rabg Bridge,0.7930000000000064,C,1001922
N1,440.049,21.0338608,92.2407774,link,Teknaf 21 km,0.27099999999995816,,1001924
N1,440.252,21.0321104,92.241083,bridge,Box culvert,0.20300000000003138,A,1001925
N1,440.485,21.0300549,92.2413608,bridge,Box culvert,0.2330000000000041,A,1001926
N1,440.724,21.0279544680791,92.2415858245762,bridge,NILLA BOX CULVERT (1),1.1449999999999818,A,1001927
N1,440.839,21.0269438,92.2416941,bridge,Box culvert,0.353999999999985,A,1001928
N1,440.977,21.0256598717703,92.2418041698564,bridge,NILA. BARAR BOX CULVERT,0.2529999999999859,A,1001929
N1,441.048,21.0249993,92.2418608,link,Km post missing,0.20900000000000318,,1001930
N1,441.292,21.0228882,92.2420274,bridge,Bridge start,0.24399999999997135,A,1001931
N1,441.327,21.0226104,92.2420552,bridge,Bridge end,0.03500000000002501,A,1001932
N1,441.666,21.0198087471074,92.2428140276859,bridge,NILA - DORGA- PARA-(1) BOX,0.6890000000000214,A,1001933
N1,441.811,21.0186104,92.2431386,link,Infor.missing,0.48399999999998045,,1001934
N1,441.974,21.0173417560386,92.2438384763284,bridge,NILA DOGA PARA BOX CULVERT,0.3079999999999927,A,1001935
N1,442.018,21.0169993,92.2440274,bridge,Box culvert,0.20699999999999363,A,1001936
N1,442.161,21.015929034375,92.2447567,bridge,NAT MURA PARA BOX CULVERT,0.18700000000001182,A,1001937
N1,442.274,21.0150833,92.245333,bridge,Box culvert,0.25600000000002865,A,1001938
N1,442.881,21.0107222,92.2487219,link,Teknaf 20 km,0.6069999999999709,,1001939
N1,442.972,21.0101389,92.2492497,bridge,Box culvert,0.09100000000000819,A,1001940
N1,443.024,21.0097686468354,92.2495377240506,bridge,Chowdhory Para Bridge,2.995999999999981,C,1001941
N1,443.288,21.0078889,92.251,bridge,Box culvert,0.3160000000000309,A,1001943
N1,443.489,21.0064444,92.2520833,bridge,Box culvert,0.20099999999996498,A,1001944
N1,443.564,21.0058252962264,92.252279838915,bridge,RONGI HALI BOX CULVERT,0.5400000000000205,B,1001945
N1,443.913,21.0029444,92.2531944,link,Teknaf 29 km,0.424000000000035,,1001946
N1,444.315,20.9994058966292,92.2537214265168,bridge,RONGI- KHALI RCC GIDER BRIDGE,1.2909999999999968,C,1001947
N1,444.358,20.9990274,92.2537778,bridge,Bridge start,0.4449999999999932,A,1001949
N1,444.408,20.9986386,92.2538889,bridge,Bridge end,0.05000000000001137,A,1001950
N1,444.911,20.9942497,92.2545278,bridge,Box culvert,0.5029999999999859,A,1001951
N1,444.945,20.9940274,92.2546111,link,Teknaf 18 km,0.033999999999991815,,1001952
N1,445.478,20.9893582625336,92.2545712327493,bridge,ALA KHALI KUNA PARA,1.163000000000011,C,1001953
N1,445.687,20.9875274,92.2545556,bridge,Box culvert,0.7420000000000186,A,1001955
N1,445.964,20.9852774,92.2536389,link,Infor.missing,0.2769999999999868,,1001956
N1,446.435,20.9813317189461,92.2521134830717,bridge,LADA BAZAR BOX CULVERT,0.9569999999999936,C,1001957
N1,446.71,20.9790279773542,92.2512228468609,bridge,LADAPARA RCC GIDER BRIDGE,0.27499999999997726,C,1001958
N1,446.856,20.9778049,92.25075,bridge,Bridge start,0.8919999999999959,A,1001960
N1,446.888,20.9775827,92.2506111,bridge,Bridge end,0.031999999999982265,A,1001961
N1,446.964,20.9769438,92.2502222,link,Km post missing,0.07600000000002183,,1001962
N1,447.084,20.9759372216027,92.2499898655052,bridge,NAYAPARA BOX CULVERT,0.37400000000002365,A,1001963
N1,447.401,20.9732781770034,92.2493761152148,bridge,NOYAPARA RCC GIDER BRIDGE,3.836999999999989,B,1001964
N1,447.825,20.9697216,92.2485552,bridge,Box culvert,0.86099999999999,A,1001966
N1,447.893,20.9691570827586,92.2486529011494,bridge,NAYA PARA BOX CULVERT,0.8089999999999691,A,1001967
N1,447.999,20.9682771,92.2488052,link,Infor.missing,0.17400000000003502,,1001968
N1,448.054,20.967853415126,92.2489720949579,bridge,MOSINNI RCC GIDER BRIDGE,0.6529999999999632,B,1001969
N1,448.118,20.9673604,92.2491663,bridge,Bridge start,0.11899999999997135,A,1001971
N1,448.16,20.9671104,92.2494441,bridge,Bridge end,0.04200000000003001,A,1001972
N1,448.391,20.9655685949554,92.2508723928783,bridge,NOYA PARA CULVERT,0.4980000000000473,A,1001973
N1,448.481,20.9649678916913,92.2514288706231,bridge,NOYA PARA CULVERT,0.08999999999997499,A,1001974
N1,448.497,20.9648611,92.2515278,bridge,Box culvert,0.3369999999999891,A,1001975
N1,448.581,20.9641892820433,92.2518817702786,bridge,NOYA PARA (MUSJID) BOX CULVERT(L),0.10000000000002274,A,1001977
N1,448.82,20.9622778,92.2528889,bridge,Bridge start,0.3229999999999791,A,1001978
N1,448.851,20.9620556,92.2530556,bridge,Bridge end,0.03100000000000591,A,1001979
N1,448.926,20.9614231446428,92.2532539928571,bridge,NOYA PARA (BRAC SCHOOL),0.0,A,1001980
N1,449.019,20.9606389,92.2535,link,Info.Missing,0.16800000000000637,,1001982
N1,449.101,20.9599449953642,92.2537187390728,bridge,JADIMURA (NOYA PARA)BRIDGE,1.0470000000000255,B,1001983
N1,449.321,20.9580833,92.2543056,bridge,Box culvert,0.3020000000000209,A,1001985
N1,449.439,20.9571000129411,92.2546526588235,bridge,JADIMORH BOX CULVERT,0.5130000000000337,A,1001986
N1,449.491,20.9566667,92.2548056,bridge,Box culvert,0.16999999999995907,A,1001987
N1,449.7,20.9549388422619,92.2555312529762,bridge,JADIMURA BRIDGE.,0.0,A,1001988
N1,449.827,20.9538889,92.2559722,bridge,Box culvert,0.33600000000001273,A,1001990
N1,449.92,20.9531667,92.2562778,bridge,Box culvert,0.09300000000001774,A,1001991
N1,450.04,20.95225,92.2566111,bridge,Box culvert,0.12000000000000455,A,1001992
N1,450.056,20.9521667,92.2566944,link,Info.Missing,0.01599999999996271,,1001993
N1,450.391,20.94957125079681,92.25817740896414,bridge,Box culvert,0.3350000000000364,A,1001994
N1,450.446,20.9491451322709,92.2584208880478,bridge,DOMDO MIA BRIDGE,1.3450000000000273,C,1001995
N1,450.558,20.9482774,92.2589167,bridge,Bridge start,0.16699999999997317,A,1001997
N1,450.599,20.9481536869565,92.2592633282608,bridge,DONDO MIA BOX CULVERT,0.15299999999996317,A,1001998
N1,450.604,20.9481386,92.2593056,bridge,Bridge end,0.04599999999999227,A,1001999
N1,450.759,20.9470947924242,92.2597883075757,bridge,DONDO MIA BOX CULVERT,0.160000000000025,A,1002000
N1,450.934,20.9459163,92.2603333,bridge,Box culvert,0.3300000000000409,A,1002001
N1,450.943,20.9458507925133,92.2603333,bridge,DOMMO MIA BOX CULVERT,0.18399999999996908,A,1002002
N1,451.121,20.9445552,92.2603333,link,Info.Missing,0.18699999999995498,,1002003
N1,451.22,20.9436941,92.2603056,bridge,Box culvert,0.09900000000004638,A,1002004
N1,451.328,20.9427885228723,92.260596812234,bridge,DHANDO MIA,0.8819999999999482,C,1002005
N1,451.972,20.9373886,92.2623333,bridge,Bridge start,0.7519999999999527,A,1002007
N1,451.984,20.93730526,92.26237497,bridge,DONDO MIA CHAK POST BRIDGE,2.8829999999999814,B,1002008
N1,452.012,20.9371108,92.2624722,bridge,Bridge end,0.040000000000020464,A,1002010
N1,452.121,20.9361663,92.2628611,link,Km post missing,0.10899999999998045,,1002011
N1,452.133,20.9361108,92.2628611,bridge,Box culvert,0.012000000000000455,A,1002012
N1,452.299,20.9346663,92.2631667,bridge,Box culvert,0.16599999999999682,A,1002013
N1,452.339,20.934333,92.26325,bridge,Box culvert,0.040000000000020464,A,1002014
N1,452.489,20.9330549,92.2635,bridge,Box culvert,0.14999999999997726,A,1002015
N1,452.561,20.9324260319587,92.2636134,bridge,DOMDO MIA BRIDGE,0.5769999999999982,B,1002016
N1,452.624,20.9318757724226,92.263712625,bridge,Domdomia Bridge(2),0.06300000000004502,A,1002018
N1,452.793,20.9303996793814,92.2639787999999,bridge,DONDOMIA,0.16899999999998272,A,1002020
N1,452.877,20.929666,92.2641111,bridge,Bridge start,0.38800000000003365,A,1002021
N1,452.914,20.9293327,92.2641389,bridge,Bridge end,0.03699999999997772,A,1002022
N1,453.05,20.9281373875,92.264301196875,bridge,DONOMIA,1.7220000000000368,C,1002023
N1,453.17,20.9270827,92.2644444,link,Infor.missing,0.25600000000002865,,1002025
N1,453.372,20.9253890280839,92.2649451585301,bridge,DONMIA,16.583000000000027,D,1002026
N1,453.551,20.9238882,92.2653889,bridge,Bridge start,0.3809999999999718,A,1002027
N1,453.602,20.9234993,92.2656111,bridge,Bridge end,0.05099999999998772,A,1002028
N1,453.95,20.9209276456603,92.2674528079245,bridge,Karumtoli Bridge,0.8999999999999773,C,1002029
N1,454.132,20.9195827,92.268416,bridge,Bridge start,0.5300000000000296,A,1002031
N1,454.149,20.9194993,92.2684716,bridge,Bridge end,0.016999999999995907,A,1002032
N1,454.204,20.9189993,92.2686382,bridge,Box Culvert,0.05500000000000682,A,1002033
N1,454.219,20.9188881999999,92.26870765,bridge,KARUNTON BOX CULVERT,1.4259999999999877,A,1002034
N1,454.234,20.9187771,92.2687771,link,Teknaf 8 km,0.029999999999972715,,1002035
N1,454.33,20.91799614,92.2691008942857,bridge,KARUM TOLI SHOTHA (1),0.0,A,1002036
N1,454.374,20.9176382,92.2692493,bridge,Box Culvert,0.1400000000000432,A,1002038
N1,454.498,20.9167064980392,92.2698571431372,bridge,Sholo Bandar Teknaf Bridge,0.5480000000000018,C,1002039
N1,454.629,20.9157222,92.2704993,bridge,Bridge start,0.25499999999999545,A,1002041
N1,454.667,20.9154167,92.2706938,bridge,Bridge end,0.03799999999995407,A,1002042
N1,454.673,20.9153707224137,92.2707239706896,bridge,KAKUM TOLI CHACK BOX CULVERT,0.7230000000000132,B,1002043
N1,454.769,20.9146350810344,92.2712067017241,bridge,KARUMTOLI (3)BOX CULVERT,0.271000000000015,A,1002044
N1,454.899,20.9136389,92.2718604,bridge,Box Culvert,0.23200000000002774,A,1002045
N1,454.982,20.9132778,92.2721938,bridge,Box culvert,0.08300000000002683,A,1002046
N1,455.062,20.9126751559322,92.2727211220339,bridge,KARUMTOLI,0.38900000000001,B,1002047
N1,455.1,20.9123889,92.2729716,bridge,Box Culvert,0.117999999999995,A,1002049
N1,455.126,20.9122222,92.2729438,link,Teknaf 7 km,0.025999999999953616,,1002050
N1,455.206,20.9116242986547,92.2733424008968,bridge,KARUM TOLI BOX CULVERT,0.14400000000000546,A,1002051
N1,455.366,20.9104284959641,92.2741396026905,bridge,KARUMTOLI BRIDGE,0.867999999999995,C,1002052
N1,455.447,20.909823120852,92.2745431860986,bridge,Karumtoli (3) Bridge,0.08100000000001728,A,1002054
N1,455.496,20.909456906278,92.2747873291479,bridge,Polashir Bridge,0.04899999999997817,A,1002056
N1,455.572,20.9088889,92.275166,bridge,Bridge start,0.4460000000000264,A,1002058
N1,455.619,20.9085556,92.2753604,bridge,Bridge end,0.047000000000025466,A,1002059
N1,455.688,20.908032127731,92.2756905852941,bridge,Baroy toli (1) Bridge,0.32200000000000273,C,1002060
N1,455.765,20.9074479630252,92.2760590529411,bridge,BORY TOLI SLAB CULVERT,0.07699999999999818,A,1002062
N1,455.857,20.90675,92.2764993,bridge,Box Culvert,0.23799999999999955,A,1002063
N1,455.975,20.9059771479674,92.2770855585365,bridge,BORYTOLI SLAB CULVERT,0.21000000000003638,A,1002064
N1,455.98,20.9059444,92.2771104,bridge,Box culvert,0.12299999999999045,A,1002065
N1,456.064,20.9053051369863,92.2775738958904,bridge,BARITOLI BOX CULVERT,0.08899999999999864,A,1002066
N1,456.126,20.9048333,92.277916,link,Km post missing,0.14599999999995816,,1002067
N1,456.143,20.9047222,92.2779716,bridge,Box Culvert,0.016999999999995907,A,1002068
N1,456.164,20.9045718551546,92.2780768381443,bridge,Gilatoli (1) Bridge,0.0999999999999659,A,1002069
N1,456.287,20.9036912639175,92.2786932329896,bridge,BAROY TOLI RCC GIDER BRIDGE,0.12299999999999045,C,1002071
N1,456.337,20.9033333,92.2789438,bridge,Box Culvert,0.19400000000001683,A,1002073
N1,456.359,20.9032027737864,92.2790446582524,bridge,Baraytoli (3) Bridge,0.07200000000000273,A,1002074
N1,456.44,20.9027222,92.279416,bridge,Box culvert,0.10300000000000864,A,1002076
N1,456.549,20.9018849327974,92.2798735897106,bridge,Naiton Para(1) Bridge,0.18999999999999773,A,1002077
N1,456.751,20.9003333,92.2807216,bridge,Bridge start,0.3109999999999786,A,1002079
N1,456.787,20.9001111,92.2809716,bridge,Bridge end,0.036000000000001364,A,1002080
N1,456.9,20.8994441,92.2817216,bridge,Box culvert,0.11299999999999955,A,1002081
N1,457.064,20.8984719,92.2828604,bridge,Bridge start,0.1640000000000441,A,1002082
N1,457.111,20.8982219,92.283166,bridge,Bridge end,0.04699999999996862,A,1002083
N1,457.126,20.8981108,92.2832493,link,Km post missing,0.014999999999986358,,1002084
N1,457.148,20.8980274,92.283333,bridge,Box culvert,0.022000000000048203,A,1002085
N1,457.201,20.8977497,92.2836941,bridge,Box culvert,0.05299999999999727,A,1002086
N1,457.365,20.8970988542857,92.2850607666666,bridge,NAITOM PARA RCC GIDER BRIDGE,0.8160000000000309,B,1002087
N1,457.411,20.8969163,92.2854441,bridge,Bridge start,0.20999999999997954,A,1002089
N1,457.444,20.8967774,92.2857219,bridge,Bridge end,0.03300000000001546,A,1002090
N1,457.491,20.8965552,92.286083,bridge,Box culvert,0.04699999999996862,A,1002091
N1,457.71,20.8953608,92.2877219,bridge,Box culvert,0.2189999999999941,A,1002092
N1,457.751,20.8950896142857,92.2879523785714,bridge,NAITANG PARA RCC GIDER BRIDGE,0.0,A,1002093
N1,457.794,20.8948052,92.2881941,bridge,Box culvert,0.08400000000000318,A,1002095
N1,457.897,20.894083,92.2887774,bridge,Bridge start,0.10300000000000864,A,1002096
N1,457.921,20.8939441,92.2889163,bridge,Bridge end,0.02400000000000091,A,1002097
N1,458.026,20.8932774,92.2896386,bridge,Box culvert,0.10500000000001819,A,1002098
N1,458.105,20.8927774,92.2901386,bridge,Box culvert,0.07900000000000773,A,1002099
N1,458.126,20.8926386,92.2902774,link,Km post missing,0.020999999999958163,,1002100
N1,458.213,20.892271114035,92.2909840333333,bridge,Naitom Para(4) Bridge,0.46200000000004593,A,1002101
N1,458.297,20.8919163,92.2916663,bridge,Bridge start,0.1710000000000491,A,1002103
N1,458.317,20.8918886,92.2918052,bridge,Bridge end,0.01999999999998181,A,1002104
N1,458.373,20.891833,92.2923052,link,Teknaf 4 km,0.055999999999983174,,1002105
N1,458.799,20.8901584525606,92.2957180800539,bridge,TEKNAF NAITANG RCC GIDER BRIDGE,0.5859999999999559,B,1002106
N1,459.115,20.8889163,92.2982497,bridge,Bridge start,0.7420000000000186,A,1002108
N1,459.13,20.888833,92.2983886,bridge,Bridge end,0.014999999999986358,A,1002109
N1,459.388,20.8869441,92.2996386,link,Info.Missing,0.25799999999998136,,1002110
N1,459.521,20.8858608,92.2991941,bridge,Box culvert,0.1330000000000382,A,1002111
N1,459.681,20.8845667240506,92.2987158890295,bridge,BUS STAND TEKNAF BOX CULVERT,1.467999999999961,A,1002112
N1,459.866,20.8830704487341,92.2981629575949,bridge,BUS STAND TEKNAF BOX CULVERT,1.0670000000000073,C,1002113
N1,459.995,20.8820271,92.2977774,bridge,Box culvert,0.47399999999998954,A,1002114
N1,460.113,20.8809852229698,92.2977774,bridge,Yaknat Bridge,0.0,C,1002115
N1,460.426,20.8782216,92.2977774,link,Teknaf 2 km,0.4309999999999832,,1002117
N1,460.589,20.8768604,92.2978886,bridge,Bridge start,0.16300000000001091,A,1002118
N1,460.632,20.8764993,92.2978886,bridge,Bridge end,0.043000000000006366,A,1002119
N1,461.426,20.8692771,92.2981386,link,Km post missing,0.7939999999999827,,1002120
N1,461.476,20.8688604,92.2982219,bridge,Box culvert,0.05000000000001137,A,1002121
N1,461.904,20.8650278,92.2982497,bridge,Bridge start,0.42799999999999727,A,1002122
N1,461.946,20.8646667,92.2981941,bridge,Bridge end,0.04200000000003001,A,1002123
N1,462.124,20.8629722,92.298083,link,Infor.missing,0.17799999999999727,,1002124
N1,462.254,20.8629167,92.298083,sink,"End of Road at Shapla Chattar ,Teknaf Meet with Z1098 &Z1099.",0.12999999999999545,,1002125
