link_no,name,length,traffic,criticality,start_node,end_node,start_betweenness,end_betweenness,avg_betweenness,traffic_weight
Z1042-2,Muradnagar(int.with Z1205)-Shalpa More(Int.with Z1221),12.85,0.0,0.0,LRP024_320,LRP037a_100,3.429877525933304e-07,3.429877525933304e-07,3.429877525933304e-07,0.0
Z1042-3,Shalpa More(Int.with Z1221)-Fathepur(int.with R203),11.815,0.0,0.0,LRP037a_100,LRPE_0,3.429877525933304e-07,0.0,1.714938762966652e-07,0.0
Z1044-2,Kachua(int.with Z1050)-Haziganj,11.696,0.0,0.0,LRP028_779,LRPE_0,0.0,0.0,0.0,0.0
Z1045-2,Bangadda(int.with Z1049)-Laksam,12.927,2895.0,7.18820252329365e-09,LRP005_4426,LRP021_1651,3.429877525933304e-07,0.0,1.714938762966652e-07,0.04191521399200788
Z1046-2,Buschi(int.with Z1049)-Miabazar (int.with N1),6.882,0.0,0.0,LRP012_496,LRPE_0,0.0,0.0,0.0,0.0
Z1048-2,Nangalkot(int.with Z1415)-Chewara Bazar,18.838,0.0,0.0,LRP011_1209,LRPE_0,0.0,0.0,0.0,0.0
Z1049-2,Bagmara(int.with R141)-Buschi (int.with Z1046),6.304,1939.0,1.9257927036499324e-08,LRP002_171,LRP009_694,6.859755051866608e-07,6.859755051866608e-07,6.859755051866608e-07,0.02807378235941391
Z1049-3,Buschi (int.with Z1046)-Bangadda,10.743,1939.0,9.628963518249662e-09,LRP009_694,LRP021_556,6.859755051866608e-07,0.0,3.429877525933304e-07,0.02807378235941391
Z1051-2,Int.with N1- int.with R140,2.895,1997.0,1.983397642696707e-08,LRPS_1465,LRPS_4360,6.859755051866608e-07,6.859755051866608e-07,6.859755051866608e-07,0.0289135344877512
Z1051-3,int.with R140-int.with N120,5.873,1997.0,9.916988213483535e-09,LRPS_4360,LRPS_10233,6.859755051866608e-07,0.0,3.429877525933304e-07,0.0289135344877512
Z1052-2,Tomsom Bridge(int.with R140)-Int.with N1,3.47,0.0,0.0,LRP001_2990,LRP001_6460,3.429877525933304e-07,3.429877525933304e-07,3.429877525933304e-07,0.0
Z1052-3,Int.with N1-Barura,16.64,0.0,0.0,LRP001_6460,LRPE_0,3.429877525933304e-07,0.0,1.714938762966652e-07,0.0
Z1059-2,"Int.with Z1802-Int.with Z1065, Konangopara",2.701,0.0,0.0,LRPS_8503,LRPE_0,0.0,0.0,0.0,0.0
Z1062-2,Int.with Z1069-Changerchar,16.194,0.0,0.0,LRP009_1588,LRP017_9719,3.429877525933304e-07,0.0,1.714938762966652e-07,0.0
Z1070-2,Kaliganj(int.with Z1071)-Kasturighat,14.926,5724.0,0.0,LRPS_3822,LRPE_0,0.0,0.0,0.0,0.0828748479759078
Z1081-2,Int.with Z1031-Fazilpur(Int.with N1),13.142,1066.0,2.6468476303388705e-09,LRP009_886,LRP022_889,3.429877525933304e-07,0.0,1.714938762966652e-07,0.015434064979440552
Z1089-2,Int.with Z1064-Anandabazar,6.163,4560.0,0.0,LRPS_539,LRPE_0,0.0,0.0,0.0,0.06602189146927666
Z1121-2,Int.with R172-Maghbazar,1.419,0.0,0.0,LRPS_1873,LRPE_0,0.0,0.0,0.0,0.0
Z1125-2,Int.with R170-Magnamaghat,7.462,0.0,0.0,LRP011_808,LRPE_0,0.0,0.0,0.0,0.0
Z1126-2,Int.with N1-Santirbazar,6.798,0.0,0.0,LRP010_2300,LRPE_0,0.0,0.0,0.0,0.0
Z1130-2,Garzania-Baisari,18.618,2409.0,5.9814783691241455e-09,LRPS_5640,LRP023_985,3.429877525933304e-07,0.0,1.714938762966652e-07,0.03487867029594023
Z5463-2,(Int.with Z5456)-Manda,17.935,4385.0,1.088783007414254e-08,LRPS_5640,LRPE_0,3.429877525933304e-07,0.0,1.714938762966652e-07,0.06348815659929345
Z1201-2,Kuti (int.with N102)-Kuti Bazar,2.65,0.0,0.0,LRP006_927,LRPE_0,0.0,0.0,0.0,0.0
Z1202-2,Akhaura(int.with Z1216)-Senarbadi,4.277,0.0,0.0,LRP007_3679,LRPE_0,0.0,0.0,0.0,0.0
Z1205-2,Int.with Z1206-Nabipur(int.with Z1042),4.01,5984.0,2.971620303930169e-08,LRPS_160,LRP003_1045,3.429877525933304e-07,3.429877525933304e-07,3.429877525933304e-07,0.08663925406845428
Z1205-3,Nabipur(int.with Z1042)-Muradnagar,17.4,0.0,0.0,LRP003_1045,LRPE_0,3.429877525933304e-07,0.0,1.714938762966652e-07,0.0
Z1219-2,Kongshanagar(int.with N102)-Burichang,7.8,0.0,0.0,LRP008_690,LRPE_0,0.0,0.0,0.0,0.0
Z1401-2,Barura(Int.with Z1028)-Jhalam(Int.with Z1022),7.487,0.0,0.0,LRP009_1440,LRP017_917,3.429877525933304e-07,3.429877525933304e-07,3.429877525933304e-07,0.0
Z1401-3,Jhalam(Int.with Z1022)-Jagatpur (int.with R140),15.399,0.0,0.0,LRP017_917,LRPE_0,3.429877525933304e-07,0.0,1.714938762966652e-07,0.0
Z1402-2,Matlab Dakhin(int.with Z1445)-Narayanpur (int.with Z1482),6.797,1753.0,8.705298116292758e-09,LRP010_3425,LRP019_1354,3.429877525933304e-07,3.429877525933304e-07,3.429877525933304e-07,0.025380784154746046
Z1402-3,Narayanpur (int.with Z1482)-Pennai (int.with N1),23.42,0.0,0.0,LRP019_1354,LRPE_0,3.429877525933304e-07,0.0,1.714938762966652e-07,0.0
Z1405-2,South Temohoni(int.with R145)-Bhabaniganj(int.with Z1429),6.959,3515.0,4.363822429944244e-08,LRPS_1552,LRP008_388,6.859755051866608e-07,1.0289632577799912e-06,8.574693814833259e-07,0.05089187467423409
Z1405-3,Bhabaniganj(int.with Z1429)-Mannan Nagar (int.with Z1424),57.889,0.0,0.0,LRP008_388,LRP067_458,1.0289632577799912e-06,6.859755051866608e-07,8.574693814833259e-07,0.0
Z1405-4,Mannan Nagar (int.with Z1424)-Sonapur,5.289,0.0,0.0,LRP067_458,LRPE_0,6.859755051866608e-07,0.0,3.429877525933304e-07,0.0
Z1407-2,Chitoshi (int.with Z1430)-Paniwala (int.with Z1417),9.95,0.0,0.0,LRP012_877,LRP023_149,3.429877525933304e-07,3.429877525933304e-07,3.429877525933304e-07,0.0
Z1407-3,Paniwala (int.with Z1417)-Ramganj,6.59,0.0,0.0,LRP023_149,LRPE_0,3.429877525933304e-07,0.0,1.714938762966652e-07,0.0
Z1412-2,Nanupur(int.with R140)-Ramganj,28.051,2687.0,0.0,LRPS_2529,LRPE_0,0.0,0.0,0.0,0.038903689117970694
Z1416-2,Chanderhat Chourasta-(int.with Z1448)Chanderhat,1.418,0.0,0.0,LRP005_2511,LRPE_0,0.0,0.0,0.0,0.0
Z1417-2,Bhatra (Int.with Z1437)-Chatkhil,10.68,0.0,0.0,LRPS_2520,LRPE_0,0.0,0.0,0.0,0.0
Z1421-2,Sonaimuri (Int.with R141)-Chaterpaiya (Int.with Z1420),4.576,0.0,0.0,LRPS_964,LRP006_530,6.859755051866608e-07,1.0289632577799912e-06,8.574693814833259e-07,0.0
Z1421-3,Chaterpaiya (Int.with Z1420)-Gazirhat (Int.with Z1444),8.782,2770.0,3.4389155422320216e-08,LRP006_530,LRP015_1272,1.0289632577799912e-06,6.859755051866608e-07,8.574693814833259e-07,0.0401054033705913
Z1421-4,Gazirhat (Int.with Z1444)-Kallayandi (int.with N104),10.05,0.0,0.0,LRP015_1272,LRPE_0,6.859755051866608e-07,0.0,3.429877525933304e-07,0.0
Z1422-2,Ramganj (Int.with R142)-Laksmipur(Int.with R140),19.81,0.0,0.0,LRP017_2054,LRPE_0,0.0,0.0,0.0,0.0
Z1429-2,Dasherhat(int.with Z1432)-Bhahaniganj (int.with Z1405),12.455,0.0,0.0,LRP018_304,LRPE_0,0.0,0.0,0.0,0.0
Z1430-2,Chitoshi(int.with Z1407)-Kalibari(int.with Z1824),11.989,2278.0,5.65620910123072e-09,LRP009_6739,LRP019_8920,3.429877525933304e-07,0.0,1.714938762966652e-07,0.032981988764695665
Z1441-2,Din Monirhat (int.with Z1508)-Basurhat (int.with Z1434),18.316,2852.0,2.8325738993345062e-08,LRP003_119,LRP021_208,6.859755051866608e-07,6.859755051866608e-07,6.859755051866608e-07,0.04129263913824058
Z1441-3,Basurhat (int.with Z1434)-Daganbhuyan,8.798,3874.0,1.923806326441423e-08,LRP021_208,LRP029_1534,6.859755051866608e-07,0.0,3.429877525933304e-07,0.05608965077894249
Z1443-2,Int.with Z1030-Senbag,5.172,1765.0,4.382444716274021e-09,LRP007_537,LRP012_1010,3.429877525933304e-07,0.0,1.714938762966652e-07,0.02555452597440204
Z1444-2,Biroli Bazar(int.with Z1030)-Gazirhat,10.886,2813.0,6.984598859421429e-09,LRPS_5756,LRP017_54,3.429877525933304e-07,0.0,1.714938762966652e-07,0.040727978224358606
Z1445-2,Int.with Z1482-Kashimpur(int.with Z1402),5.314,1554.0,3.858537727529648e-09,LRP008_6935,LRP008_12249,3.429877525933304e-07,0.0,1.714938762966652e-07,0.02249956564545086
Z1482-2,Int.with Z1445-Narayanpur,4.434,0.0,0.0,LRP011_1407,LRPE_0,0.0,0.0,0.0,0.0
Z1603-2,Dighinala(Int.with Z1605)-Dighinala (Int.with Z1610),0.819,0.0,0.0,LRP019_496,LRP020_335,6.859755051866608e-07,1.0289632577799912e-06,8.574693814833259e-07,0.0
Z1603-3,Dighinala (Int.with Z1610)-Baghaihat (Int.with Z1606),7.275,0.0,0.0,LRP020_335,LRP026_1550,1.0289632577799912e-06,6.859755051866608e-07,8.574693814833259e-07,0.0
Z1603-4,Baghaihat (Int.with Z1606)-Sajek,37.199,6862.0,3.4076301011979984e-08,LRP026_1550,LRPE_0,6.859755051866608e-07,0.0,3.429877525933304e-07,0.0993513638732843
Z1629-2,Int.with R163-Jelepara,2.435,0.0,0.0,LRP011_1937,LRPE_0,0.0,0.0,0.0,0.0
Z1802-2,Int with N107- Allaher Darber Sharif,7.464,0.0,0.0,LRPS_2060,LRPE_0,0.0,0.0,0.0,0.0
Z1811-2,Chimbuk Y-Junction-Alikadam (int.with Z1005),94.9,0.0,0.0,LRP019_237,LRP075_40571,6.859755051866608e-07,1.0289632577799912e-06,8.574693814833259e-07,0.0
Z1811-3,Alikadam (int.with Z1005)-Naikhongchhari(int.with Z1001),73.136,0.0,0.0,LRP075_40571,LRP144_44675,1.0289632577799912e-06,6.859755051866608e-07,8.574693814833259e-07,0.0
Z1811-4,Naikhongchhari(int.with Z1001)-Gundhum,10.616,0.0,0.0,LRP144_44675,LRPE_0,6.859755051866608e-07,0.0,3.429877525933304e-07,0.0
Z1824-2,Sharasti(int.with Z1430)-Paniwala Bazar,12.808,1991.0,4.943596277677946e-09,LRPS_2792,LRPS_15600,3.429877525933304e-07,0.0,1.714938762966652e-07,0.028826663577923205
Z2002-2,Shamshernagar(int.with Z2003)-Chatla Check Post,13.171,0.0,0.0,LRP019_898,LRPE_0,0.0,0.0,0.0,0.0
Z2003-2,Shamshernagar(int.with Z2002)-Srimangal,22.428,0.0,0.0,LRP018_595,LRPE_0,0.0,0.0,0.0,0.0
Z2037-2,Palas (int.with Z2039) - Charsindur Road,7.024,0.0,0.0,LRPS_5081,LRPE_0,0.0,0.0,0.0,0.0
Z2039-2,Int.with Z2037-Ghorasal,7.764,0.0,0.0,LRP004_917,LRPE_0,0.0,0.0,0.0,0.0
Z2044-2,Dulalpur (int.with Z2045)-Hatirdia,18.716,0.0,0.0,LRP007_303,LRPE_0,0.0,0.0,0.0,0.0
Z2045-2,Taltali (int.with Z2039)-int.with R310,7.361,0.0,0.0,LRP005_2560,LRP014_1000,3.429877525933304e-07,3.429877525933304e-07,3.429877525933304e-07,0.0
Z2045-3,int.with R310-Dulalpur (int.with Z2044),3.871,0.0,0.0,LRP014_1000,LRPE_0,3.429877525933304e-07,0.0,1.714938762966652e-07,0.0
Z2047-2,Shakerchar(int.with Z2038)-Ghorashal,14.373,0.0,0.0,LRP001_667,LRPE_0,0.0,0.0,0.0,0.0
Z2122-2,Chalakchor(int.with R211)-Shakerbazar,4.934,2224.0,5.52212863965633e-09,LRPS_5617,LRPS_10551,3.429877525933304e-07,0.0,1.714938762966652e-07,0.0322001505762437
Z2403-2,Baniyachang (int.with Z2405)-Sullah,3.505,0.0,0.0,LRPS_16660,LRPS_20165,3.429877525933304e-07,0.0,1.714938762966652e-07,0.0
Z2801-2,Companiganj (int.with Z2810)-Bholaganj,7.818,0.0,0.0,LRP012_10790,LRPE_0,0.0,0.0,0.0,0.0
Z2802-2,Chhatak(int.with Z2802)-Dawrabazar,13.48,0.0,0.0,LRP012_295,LRPE_0,0.0,0.0,0.0,0.0
Z2804-2,Kanchirgati (int.with Z2813)-Bisahmbarpur,2.906,0.0,0.0,LRP013_234,LRPE_0,0.0,0.0,0.0,0.0
Z5207-2,Int.with Z5202-Raninagar,34.316,0.0,0.0,LRPS_5020,LRPE_0,0.0,0.0,0.0,0.0
Z3008-2,Dhirashram (Int.with N105)-Gazipur,3.87,0.0,0.0,LRPS_2851,LRPE_0,0.0,0.0,0.0,0.0
Z3025-2,Int.with R310-Kaliganj,13.152,0.0,0.0,LRP012_465,LRPE_0,0.0,0.0,0.0,0.0
Z3033-2,Int.with N309-Balipara(Int.with Z3034),24.723,11181.0,1.3881052230215248e-07,LRP001_393,LRP024_1425,6.859755051866608e-07,1.0289632577799912e-06,8.574693814833259e-07,0.1618839404644698
Z3033-3,Balipara(Int.with Z3034)-Gafargaon (Int.with Z3031),12.712,0.0,0.0,LRP024_1425,LRP037_1028,1.0289632577799912e-06,6.859755051866608e-07,8.574693814833259e-07,0.0
Z3033-4,Gafargaon (Int.with Z3031)-Toke ferryghat,28.195,0.0,0.0,LRP037_1028,LRPE_0,6.859755051866608e-07,0.0,3.429877525933304e-07,0.0
Z3034-2,Balipara (Int.with Z3033)-Modhupur Bazar(Int.with Z3615),5.076,2410.0,2.3935845362539128e-08,LRP014_288,LRP019_305,6.859755051866608e-07,6.859755051866608e-07,6.859755051866608e-07,0.03489314878091156
Z3034-3,Modhupur Bazar(Int.with Z3615)-Kanurampur,4.711,2410.0,1.1967922681269564e-08,LRP019_305,LRP024_43,6.859755051866608e-07,0.0,3.429877525933304e-07,0.03489314878091156
Z3035-2,Int.with N309-Phulbaria,16.536,2278.0,5.65620910123072e-09,LRP003_64,LRP019_580,3.429877525933304e-07,0.0,1.714938762966652e-07,0.032981988764695665
Z3037-2,Ghatail(int.with N4)-Bhuapur,12.06,1746.0,4.335268257571921e-09,LRP048_796,LRP061_115,3.429877525933304e-07,0.0,1.714938762966652e-07,0.02527943475994672
Z3604-2,(Int.with R360)-Hossainpur (Bazar),14.19,5058.0,0.0,LRP002_816,LRPE_0,0.0,0.0,0.0,0.07323217698500029
Z3701-2,Madan Bus Stand (Int.with Z3706)-Kaliajuri,53.365,1797.0,0.0,LRPS_1630,LRPE_0,0.0,0.0,0.0,0.026017837493484682
Z3707-2,Purbadhala (int.with Z3704)-Dhobaura,28.98,0.0,0.0,LRPS_13800,LRPE_0,0.0,0.0,0.0,0.0
Z3711-2,Haluaghat(int.with Z3040)-Tinkuni More(int.with Z2834),6.731,0.0,0.0,LRP020_309,LRPE_0,0.0,0.0,0.0,0.0
Z4007-2,Delduarj (int.with Z4016)-Elasin,7.288,3551.0,8.817031834271415e-09,LRPS_6916,LRPS_14204,3.429877525933304e-07,0.0,1.714938762966652e-07,0.051413100133202064
Z4021-2,Islampur Sub-Registrar office (int.with Z4622)-Dewanganj,12.106,0.0,0.0,LRP005_21989,LRPE_0,0.0,0.0,0.0,0.0
Z4023-2,Baushi (int.with Z4025)-Tarakandi,15.845,0.0,0.0,LRP007_665,LRPE_0,0.0,0.0,0.0,0.0
Z4101-2,Kanil (Int.with Z4104)-Muktagachha (Int.with N401),22.32,0.0,0.0,LRP015_530,LRPE_0,0.0,0.0,0.0,0.0
Z4605-2,Jinaigati(int.with Z4616)-Sandhakura,3.935,0.0,0.0,LRP008_940,LRPE_0,0.0,0.0,0.0,0.0
Z4606-2,Bakshiganj (Int.with Z4614)-Bakshiganj (Int.with Z4615),2.92,1895.0,3.764184810125448e-08,LRP025_990,LRP028_915,1.0289632577799912e-06,1.714938762966652e-06,1.3719510103733216e-06,0.027436729020675277
Z4606-3,Bakshiganj (Int.with Z4615)-Dhanua Kamalpur(Int.with Z2834),8.126,0.0,0.0,LRP028_915,LRP037_46,1.714938762966652e-06,1.714938762966652e-06,1.714938762966652e-06,0.0
Z4606-4,Dhanua Kamalpur(Int.with Z2834)-Char Rajibpur (Int.with Z4615),19.618,0.0,0.0,LRP037_46,LRP049_7614,1.714938762966652e-06,1.0289632577799912e-06,1.3719510103733216e-06,0.0
Z4606-5,Char Rajibpur (Int.with Z4615)-Datbhanga,30.226,0.0,0.0,LRP049_7614,LRPE_0,1.0289632577799912e-06,0.0,5.144816288899956e-07,0.0
Z4607-2,Akher Bazar(int.with Z4604)-Sribardi(int.with Z4616),15.656,2862.0,2.8425057853770535e-08,LRP002_172,LRP017_812,6.859755051866608e-07,6.859755051866608e-07,6.859755051866608e-07,0.0414374239879539
Z4607-3,Sribardi(int.with Z4616)-Bakshiganj,7.767,2526.0,1.254397207173731e-08,LRP017_812,LRP025_544,6.859755051866608e-07,0.0,3.429877525933304e-07,0.036572653037586146
Z4801-2,Jagannathganj (int.with Z4017)-Tarakandi,8.027,0.0,0.0,LRP012_7935,LRPE_0,0.0,0.0,0.0,0.0
Z5001-2,Bhajanpur (Nijbari)-Ruhea,26.51,3587.0,8.906418808654342e-09,LRPS_970,LRP026_550,3.429877525933304e-07,0.0,1.714938762966652e-07,0.05193432559217004
Z5002-2,Nekmarod (int.with Z5029)-Ranisonkail(int.with Z5004),9.05,7900.0,1.3730832453821721e-07,LRP027_730,LRP036_810,1.0289632577799912e-06,1.3719510103733216e-06,1.2004571340766564e-06,0.11438003127352754
Z5002-3,Ranisonkail(int.with Z5004)-Pirganj(int.with Z5055),12.725,0.0,0.0,LRP036_810,LRP049_435,1.3719510103733216e-06,1.0289632577799912e-06,1.2004571340766564e-06,0.0
Z5002-4,Pirganj(int.with Z5055)-Bokultala(int.with Z5006),12.95,0.0,0.0,LRP049_435,LRP061_1355,1.0289632577799912e-06,0.0,5.144816288899956e-07,0.0
Z5002-5,Bokultala(int.with Z5006)-Birganj,16.455,1257.0,0.0,LRP061_1275,LRP077_1980,0.0,0.0,0.0,0.01819945560896508
Z5003-2,Debiganj(int.with Z5021)-Domar,10.235,0.0,0.0,LRP022_345,LRPE_0,0.0,0.0,0.0,0.0
Z5006-2,int.with Z5803-Bakultala,33.38,0.0,0.0,LRPS_1060,LRPE_0,0.0,0.0,0.0,0.0
Z5008-2,Khansama(Int.with Z5005)-Darwani(int.with R570),8.195,0.0,0.0,LRP021_500,LRPE_0,0.0,0.0,0.0,0.0
Z5010-2,Shahebganj (int.with Z5612)-Mohiganj (int.with N506),4.497,1161.0,2.0179109466945593e-08,LRPS_6120,LRP010_437,1.0289632577799912e-06,1.3719510103733216e-06,1.2004571340766564e-06,0.01680952105171715
Z5010-3,Mohiganj (int.with N506)-Kadamtali (int.with Z5613),13.667,0.0,0.0,LRP010_437,LRP024_554,1.3719510103733216e-06,1.0289632577799912e-06,1.2004571340766564e-06,0.0
Z5010-4,Kadamtali (int.with Z5613)-Pirgachha,4.577,0.0,0.0,LRP024_554,LRP024_5174,1.0289632577799912e-06,0.0,5.144816288899956e-07,0.0
Z5015-2,Taraganj(int.with N5)-Kishoreganj,10.28,1907.0,4.735026670784452e-09,LRP018_440,LRP028_1000,3.429877525933304e-07,0.0,1.714938762966652e-07,0.027610470840331268
Z5025-2,Ghagat Bridge(int.with Z5014)-Modhupur(int.with Z5024),16.889,6673.0,3.148085089191129e-07,LRP004_132,LRP021_15,2.400914268153313e-06,4.115853031119965e-06,3.2583836496366387e-06,0.09661493021370243
Z5025-3,Modhupur(int.with Z5024)-Badarganj(int.with R557),3.915,0.0,0.0,LRP021_15,LRP023_2300,4.115853031119965e-06,5.1448162888999565e-06,4.630334660009961e-06,0.0
Z5025-4,Badarganj(int.with R557)-Laldighi(int.with Z5015),4.94,7496.0,5.769829877557461e-07,LRP023_2300,LRP030_140,5.1448162888999565e-06,5.4878040414932865e-06,5.3163101651966215e-06,0.10853072334510917
Z5025-5,Laldighi(int.with Z5015)-Kholahati Cantonemnt(int.with Z5801),1.32,3383.0,2.603966712350172e-07,LRP030_140,LRP031_380,5.4878040414932865e-06,5.1448162888999565e-06,5.3163101651966215e-06,0.04898071465801818
Z5025-6,Kholahati Cantonemnt(int.with Z5801)-Parbatipur(int.with Z5857),7.73,3383.0,2.267971007530795e-07,LRP031_380,LRP039_50,5.1448162888999565e-06,4.115853031119965e-06,4.630334660009961e-06,0.04898071465801818
Z5025-7,Parbatipur(int.with Z5857)-Chirirbandar(int.with Z5804),14.664,3383.0,1.5959795978920408e-07,LRP039_50,LRP053_794,4.115853031119965e-06,2.400914268153313e-06,3.2583836496366387e-06,0.04898071465801818
Z5025-8,Chirirbandar(int.with Z5804)-Dinajpur (Kumarpara),13.516,7496.0,1.3028648110613622e-07,LRP053_794,LRP062_5200,2.400914268153313e-06,0.0,1.2004571340766564e-06,0.10853072334510917
Z5032-2,Int.with N515-Gabtali (int.with Z5072),5.79,0.0,0.0,LRP003_20,LRP008_820,3.429877525933304e-07,3.429877525933304e-07,3.429877525933304e-07,0.0
Z5032-3,Gabtali(int.with Z5072)-Sariakandi(int.with Z5035),13.72,0.0,0.0,LRP008_820,LRPE_0,3.429877525933304e-07,0.0,1.714938762966652e-07,0.0
Z5040-2,Bagbari (int.with Z5050)-Pachmile,7.3,0.0,0.0,LRP008_830,LRPE_0,0.0,0.0,0.0,0.0
Z6015-4,Int.with N507-Naribari Mor (int.with Z5029),7.95,0.0,0.0,LRP015_1120,LRPE_0,6.859755051866608e-07,0.0,3.429877525933304e-07,0.0
Z5046-2,Int.with N507-Taras,7.53,0.0,0.0,LRPS_18120,LRPE_0,0.0,0.0,0.0,0.0
Z5061-2,Kawaliapara(int.with Z5062)-Mirzapur,19.122,2559.0,6.353924095719671e-09,LRP010_491,LRP016_14132,3.429877525933304e-07,0.0,1.714938762966652e-07,0.037050443041640124
Z5063-2,West Nandeswari (int.with Z5062)-Saturia,2.888,3293.0,8.176425184527112e-09,LRP009_531,LRP011_1423,3.429877525933304e-07,0.0,1.714938762966652e-07,0.04767765101059825
Z5064-2,Jhitka (int.with Z5066)-Harirampur,8.506,3763.0,9.343421794526425e-09,LRP016_103,LRP024_605,3.429877525933304e-07,0.0,1.714938762966652e-07,0.05448253894712457
Z5069-2,Kolatia(Int.with Z8002)-Ruhitpur (int.with R820),7.26,6939.0,1.7229339312309025e-08,LRPS_10220,LRPS_17480,3.429877525933304e-07,0.0,1.714938762966652e-07,0.10046620721607691
Z5069-3,Ruhitpur (int.with R820)-Baorvita (int.with N8),7.098,0.0,0.0,LRP010b_7206,LRP023_1524,0.0,0.0,0.0,0.0
Z5072-2,Nanglu (Int.with Z5050)-Poradaha(Int.with Z5051),8.05,0.0,0.0,LRP010_6000,LRP022_1820,1.0289632577799912e-06,1.714938762966652e-06,1.3719510103733216e-06,0.0
Z5072-3,Poradaha(Int.with Z5051)-Patchmile(Int.with Z5040),3.23,0.0,0.0,LRP022_1820,LRP026_630,1.714938762966652e-06,1.714938762966652e-06,1.714938762966652e-06,0.0
Z5072-4,Patchmile(Int.with Z5040)-Gabtali(Int.with Z5032),5.26,0.0,0.0,LRP026_630,LRP031_370,1.714938762966652e-06,1.0289632577799912e-06,1.3719510103733216e-06,0.0
Z5072-5,Gabtali(Int.with Z5032)-Chowkirghat(Int.with N5),19.41,0.0,0.0,LRP031_370,LRPE_0,1.0289632577799912e-06,0.0,5.144816288899956e-07,0.0
Z5075-2,Pirganj-Jaintapur,26.954,2845.0,7.064053947761807e-09,LRP015_2074,LRP044_50,3.429877525933304e-07,0.0,1.714938762966652e-07,0.041191289743441245
Z5202-2,Int.with Z5207-Talora Bazar (int.with Z5471),19.033,4149.0,5.1509243988161226e-08,LRPS_4706,LRPS_23739,6.859755051866608e-07,1.0289632577799912e-06,8.574693814833259e-07,0.06007123414605896
Z5202-3,Talora Bazar(int.with Z5471)-Dupchachia (int.with R545),7.049,3609.0,4.480522090944176e-08,LRPS_23739,LRP028_2968,1.0289632577799912e-06,6.859755051866608e-07,8.574693814833259e-07,0.052252852261539355
Z5202-4,Dupchachia (int.with R545)-Gopinathpur (int.with Z5508),14.816,0.0,0.0,LRP028_2968,LRPE_0,6.859755051866608e-07,0.0,3.429877525933304e-07,0.0
Z5209-2,Int.with Z5211-Kachikata more(int.with N507),19.37,0.0,0.0,LRP015_460,LRP034_890,3.429877525933304e-07,3.429877525933304e-07,3.429877525933304e-07,0.0
Z5209-3,Kachikata more(int.with N507)-Chatmohor,16.51,0.0,0.0,LRP034_890,LRPE_0,3.429877525933304e-07,0.0,1.714938762966652e-07,0.0
Z5210-2,Int.with R548-Sharkutia Bazar,15.167,0.0,0.0,LRPS_18990,LRPE_0,0.0,0.0,0.0,0.0
Z5211-2,Int.with Z5209-Gurudaspur,14.68,0.0,0.0,LRP014_270,LRPE_0,0.0,0.0,0.0,0.0
Z5401-2,Bahirgola-Bagbati,9.468,4893.0,8.504425721082238e-08,LRP002_280,LRP011_748,1.0289632577799912e-06,1.3719510103733216e-06,1.2004571340766564e-06,0.07084322696473042
Z5401-3,Bagbati-Pipulbaria More,1.64,5906.0,1.0265100819274821e-07,LRP011_748,LRP013_388,1.3719510103733216e-06,1.0289632577799912e-06,1.2004571340766564e-06,0.08550993224069034
Z5401-4,Pipulbaria More-Sonamukhi,23.995,5906.0,4.399328922546351e-08,LRP013_388,LRP035_2383,1.0289632577799912e-06,0.0,5.144816288899956e-07,0.08550993224069034
Z5402-2,Porabari(int.with N405)-Samespur,4.747,0.0,0.0,LRP004_2893,LRPE_0,0.0,0.0,0.0,0.0
Z5403-2,Int.with N405-Kamarkhand (int.with Z5406),4.48,2600.0,3.5506492602106804e-08,LRPS_3730,LRPS_8210,1.714938762966652e-07,1.714938762966652e-06,9.432163196316587e-07,0.03764406092546476
Z5406-2,Jamtoil (int.with Z5408)-Int.with Z5403,2.547,0.0,0.0,LRPS_4487,LRPS_7034,3.429877525933304e-07,3.429877525933304e-07,3.429877525933304e-07,0.0
Z5406-3,Int.with Z5403-Nalka(int.with N405),9.786,0.0,0.0,LRPS_7034,LRPE_0,3.429877525933304e-07,0.0,1.714938762966652e-07,0.0
