road,name,chainage,condition,model_type,length,lat,lon
N108,DOSTIDARHAT 2,2.282,A,bridge,1.4,22.1095908700729,92.0937449810219
N108,Dostidar hat Bridge.,2.282,A,bridge,0.0,22.1095908700729,92.0937449810219
N108,DOSTIDARHAT BRI;,2.542,A,bridge,0.2599999999999998,22.1100096648888,92.0962011768888
N108,Shotto Pir er Majar Bridge.,4.942,A,bridge,2.4000000000000004,22.1222379644889,92.1144522210748
N108,BAKALIA BOX CULVERT,5.323,A,bridge,0.3810000000000002,22.12429315,92.1171554692307
N108,BAZALIA BOX CULVERT,5.473,A,bridge,0.14999999999999947,22.1246271910958,92.118522549315
N108,BAJALIA BOX CULVERT,5.741,A,bridge,0.2679999999999998,22.1248228208178,92.1211110260223
N108,KATA- KHALI PC GIDER BRIDGE,6.986,A,bridge,1.245,22.1275380493011,92.1322904562897
N108,BORO DOARA BOX CULVERT,7.692,A,bridge,0.7060000000000004,22.1270913985559,92.1411748483754
N108,BORA DOARA RCC BRIDGE,8.374,A,bridge,0.6820000000000004,22.1276474698863,92.1453112232954
N108,Boddhopara Bridge,8.374,A,bridge,0.0,22.1276474698863,92.1453112232954
N108,HAL DIA BOX CULVERT,10.036,A,bridge,1.661999999999999,22.1310880261764,92.1603450247058
N108,HOLODIA BOX CULVERT,10.495,A,bridge,0.45899999999999963,22.1342932143162,92.1619118700854
N108,SHOALK HIGH SCHOOL,12.217,A,bridge,1.7220000000000013,22.1413926628415,92.1726537360655
N108,Shoalok Bridge-2,12.349,A,bridge,0.13199999999999967,22.142266537037,92.1734723933333
N108,SOALAX R.C.C,12.506,A,bridge,0.15700000000000003,22.1426408954838,92.1747301283871
N108,SHOALOK BRIGE,12.68,A,bridge,0.1739999999999995,22.1431539777777,92.1761258777777
N108,SOALOK PARA RCC GIDER BRIDGE,12.987,A,bridge,0.3070000000000004,22.145233,92.1775438
N108,MAZAR PARA-RASTER,13.0,A,bridge,0.0129999999999999,22.1453265360655,92.1775864229508
N108,MAZAR PARA BRIDGE,13.166,A,bridge,0.16600000000000037,22.1464978874125,92.1783023517482
N108,LAMBA BAG BOX CULVERT,13.38,A,bridge,0.2140000000000004,22.1491500794117,92.1792043764705
N108,LAMBA BAY (1),13.726,A,bridge,0.3460000000000001,22.152474647575,92.1802948161662
N108,LAM BA BAY 2,13.793,A,bridge,0.0669999999999984,22.1525649196304,92.1802647357967
N108,LOMBA BAY (3),13.933,A,bridge,0.14000000000000057,22.152753547806,92.1802018812933
N108,LAMBA BAY (4),14.023,A,bridge,0.08999999999999986,22.1534148133333,92.1799567333333
N108,LAMBA RASTA (1),14.094,A,bridge,0.07099999999999973,22.1540420399999,92.1797207285714
N108,LAMBA RASTA (2),14.159,A,bridge,0.06500000000000128,22.154602240909,92.1794955227272
N108,LAMBA RASTA BOX (1),14.223,A,bridge,0.06400000000000006,22.1558953941176,92.1788702117647
N108,LEICHA BOX CULVERT,14.577,A,bridge,0.3539999999999992,22.1577728641509,92.1777057619946
N108,LEICHA BOX CULVERT,14.635,A,bridge,0.05799999999999983,22.1582244981132,92.1774408536388
N108,RAISA BOX CULVERT,14.729,A,bridge,0.09399999999999942,22.1589564566037,92.177011519407
N108,RAISA RCC BRIDGE,15.115,A,bridge,0.386000000000001,22.1617185692832,92.1767873232081
N108,Reicha Bazar Bridge,15.115,A,bridge,0.0,22.1617185692832,92.1767873232081
N108,LAL MOHON PARA,18.701,A,bridge,3.5860000000000003,22.1820543504672,92.1946014457943
N108,AAMTOLI BRIGE 1,20.481,A,bridge,1.7800000000000011,22.1837093265454,92.2072278938181
N108,Amtoli para RCC Bridge.,20.481,A,bridge,0.0,22.1837093265454,92.2072278938181
N108,AMTOLI PARA BRIDGE,20.717,A,bridge,0.2359999999999971,22.1847935438053,92.2088726876106
N108,BUS STATION RCC GIDER BRIDGE,21.421,A,bridge,0.7040000000000006,22.1870154173333,92.2132735246666
N108,BUS STAION BANDAKBAN,21.542,A,bridge,0.12100000000000222,22.18763163,92.213620835
N108,MISKI RCC GIDER BRIDGE,21.689,A,bridge,0.14699999999999847,22.1885673435897,92.214289176923
N108,Miski Bridge,21.689,A,bridge,0.0,22.1885673435897,92.214289176923
N110,zilinza kali,0.371,A,bridge,21.318,21.4248318739473,92.0200220881578
N110,JANAGONA B0X,0.824,A,bridge,0.45299999999999996,21.4246159328227,92.0157343496717
N110,DANARGONA,0.934,A,bridge,0.1100000000000001,21.4245868307017,92.0146656903508
N110,HABIRADA,1.422,A,bridge,0.4879999999999999,21.4259617425339,92.0103918832579
N110,THANAPARISHAD BOX,1.76,A,bridge,0.3380000000000001,21.4270424155172,92.0073792982758
N110,COXBAZAR GOAL GATE,3.31,A,bridge,1.55,21.422106748538,91.9938507052631
N110,KALATALI BOX,4.528,A,bridge,1.2179999999999995,21.4159755,91.9845888423487
N110,KOLATUB,4.781,A,bridge,0.2530000000000001,21.41766699,91.9833635566666
N110,KALATALI,5.044,A,bridge,0.2629999999999999,21.4198683771428,91.982117327619
N110,KALAZALI HOTTEL,5.24,A,bridge,0.19600000000000062,21.4214424025,91.9812549025
N110,KOLATOLI SOGONDA,5.433,A,bridge,0.19299999999999962,21.4229734989847,91.9804079822335
N110,KALATOLI,5.828,A,bridge,0.39500000000000046,21.4260301919191,91.978591889899
N110,KALATALI BOX,5.989,A,bridge,0.1609999999999996,21.4273972096774,91.9779630096774
N110,KALATALI BOX,6.253,A,bridge,0.26400000000000023,21.4293774826241,91.976814016312
N110,MASH GAIT BOX,6.4,A,bridge,0.14700000000000024,21.4305271,91.976166
N110,SOX BAZAR CUL,7.013,A,bridge,0.6129999999999995,21.432646860125,91.974156642875
N204,Telaria Chara Bridge,0.806,A,bridge,6.207,24.1460274,91.3513056
N204,TELIAPERA SUBMARGE,2.895,A,bridge,2.089,24.1317018708333,91.3568863291666
N204,SATH SARI,12.136,A,bridge,9.241,24.1269881471783,91.4423497656884
N204,CHAKLA PUNGI,12.536,A,bridge,0.40000000000000036,24.1274120811235,91.4458047247191
N204,CHANTRI CHARA CULVERTR,13.214,A,bridge,0.6780000000000008,24.1273411472222,91.4517330222222
N204,CHANDRI CULVERT,14.587,A,bridge,1.3729999999999993,24.1279958833333,91.4638946958333
N204,Ram Bhanga Bridge,16.284,A,bridge,1.6969999999999992,24.1347618442975,91.4769832413223
N204,LABONGO GIRDER BRIDGE,17.297,A,bridge,1.0130000000000017,24.1419110689038,91.4828513293064
N204,CHANDRI CULVERT,17.563,A,bridge,0.26599999999999824,24.1441099924302,91.4833719864541
N204,Labongo Bridge,17.563,A,bridge,0.0,24.1441099924302,91.4833719864541
N204,CHANDPUR BOX CULVERT,21.191,A,bridge,3.628,24.1716916979423,91.4997288539094
N204,CHANDPUR STEEL BEAM AND RCC SLAB,21.41,A,bridge,0.2190000000000012,24.1728034680412,91.5013953175257
N204,HATUNDA BOX CULVERT,24.818,A,bridge,3.4080000000000013,24.1927544625659,91.5178729857645
N204,NATUM BAZAR BOX CULVERT,26.472,A,bridge,1.654,24.205744452,91.514959856
N204,SIGNHARD BOX CULVERT,27.775,A,bridge,1.3029999999999973,24.216335567146,91.5103160174778
N204,PICE MILL BOX CULVERT,28.196,A,bridge,0.4210000000000029,24.2211204886597,91.5084985463917
N204,CRIKOTA,29.61,A,bridge,1.413999999999998,24.2327630148514,91.5041160782178
N204,DURGAPUR,31.801,A,bridge,2.190999999999999,24.2498957785169,91.4938451476554
N204,DORGAPUR RCC GIDER BRIDGE,32.21,A,bridge,0.4090000000000025,24.252372476923,91.4912738641025
N204,NEAR SHAIS TAGAMJ BOX CULVERT,33.55,A,bridge,1.3399999999999963,24.2615947936507,91.4823212063492
N204,UBAHATA SLAB CULVERT,34.3,A,bridge,0.75,24.2665833333333,91.4769444444444
N205,CHONDRI BOX CULVERT,0.022,A,bridge,34.278,24.8679099608695,91.8571907782608
N205,CHAMDIPUR BOX CULVERT,1.722,A,bridge,1.7,24.881841895238,91.8639277238095
N205,NEER KEEN BRIDGE,2.142,A,bridge,0.41999999999999993,24.8851388888888,91.8648333333333
N206,NOYAR PUL,0.533,A,bridge,1.609,24.8893233491071,91.8686945223214
N207,Binagou Bridge,1.523,A,bridge,0.9899999999999999,24.2958515333333,91.5238512
N207,MIRZAPUR BOX CULVERT,4.913,A,bridge,3.3900000000000006,24.2910251343,91.556742271
N207,KACHA BAZAR BOX CULVERT,6.988,A,bridge,2.075,24.2916021329999,91.574672934
N207,KARMADA BOX CULVERT,8.506,A,bridge,1.5179999999999998,24.2946699064516,91.5876824290322
N207,Sataoan box culvert,14.122,A,bridge,5.616,24.2984179472289,91.6346008481927
N207,MOTIGAMJ BOX CULVERT,17.708,A,bridge,3.5859999999999985,24.3026297718918,91.6697533697297
N207,LAYER KAL BRIDGE,18.205,A,bridge,0.4969999999999999,24.3035721561258,91.6744709821192
N207,Mofigauj box culvert,18.815,A,bridge,0.610000000000003,24.3047870583333,91.6803233958333
N207,Motiganj Bridge,18.961,A,bridge,0.14599999999999724,24.305,91.6816877543478
N207,MOTIGANJ BRIDGE,18.961,A,bridge,0.0,24.305,91.6816877543478
N207,AMANATUR BOX CULVERT,20.249,A,bridge,1.2880000000000003,24.3021267627145,91.694037302028
N207,Sreemangal Basti Bridge,22.794,A,bridge,2.5450000000000017,24.3026894492537,91.718743080597
N207,SRIMANGLE BASTE BRIDGE,22.794,A,bridge,0.0,24.3026894492537,91.718743080597
N207,SIRMONGAL BOX CULVERT,23.835,A,bridge,1.0410000000000004,24.308473604878,91.7268245585365
N207,NEAR SHRIMANGAL THANA,24.978,A,bridge,1.1430000000000007,24.3148273859154,91.7338615380281
N207,ZOINAG SARA CULVET,26.0,A,bridge,1.0219999999999985,24.3237326034722,91.7365835572916
N207,Nowgaon Bridge,27.735,A,bridge,1.7349999999999994,24.3385789807615,91.7409547549098
N207,NOWGAON BRIGE,27.735,A,bridge,0.0,24.3385789807615,91.7409547549098
N207,NOWGAON -2 CULVERT,28.115,A,bridge,0.379999999999999,24.3416805704545,91.7425135340909
N207,RAZAPUR CULVERT,28.512,A,bridge,0.397000000000002,24.3448097331658,91.744450843216
N207,KALIR BAZAR CULVERT,29.23,A,bridge,0.718,24.3509527982558,91.7469190459302
N207,KAKIA BAZAR BOX CULVERT,29.4,A,bridge,0.16999999999999815,24.3523805017441,91.7473858540697
N207,LAMWA CULVERT,30.28,A,bridge,0.8800000000000026,24.3566587376623,91.7492528948052
N207,BAGALPUR MASDI CULVERT,32.887,A,bridge,2.6069999999999993,24.3831426174418,91.7516449275193
N207,HAMID NAGOR CULVERT,33.258,A,bridge,0.3710000000000022,24.3861785622093,91.7528032959302
N207,BHAIRAB GONG CULVERT,33.995,A,bridge,0.7369999999999948,24.392633247619,91.7541470373015
N207,CODUPUR BOX CULVERT,37.69,A,bridge,3.6950000000000003,24.4253464277419,91.7587345690322
N207,GOMRA CULVERT,39.066,A,bridge,1.3760000000000048,24.4373992282051,91.7616406807692
N207,GOMRA CULVERT,39.61,A,bridge,0.5439999999999969,24.4420875409506,91.761389928702
N207,pOLISHHIW RD,40.16,A,bridge,0.5499999999999972,24.4470836140672,91.761556406422
N207,JOGANNATHPUR BOX CULVERT,40.96,A,bridge,0.8000000000000043,24.4541704522727,91.7623701295454
N207,JOGONATHPUR BOX CULVERT,41.483,A,bridge,0.5229999999999961,24.4588000421252,91.7631234060721
N207,TONA BAZAR BOX CULVERT,51.25,A,bridge,9.767000000000003,24.5175016985887,91.7290081520161
N207,TANA BAZAR,51.684,A,bridge,0.4339999999999975,24.5208328080178,91.7305775095768
N207,SHAMPASHI CULVERT,51.994,A,bridge,0.3100000000000023,24.5234148255102,91.7312901459183
N207,Kamalpur culvert,53.166,A,bridge,1.171999999999997,24.5330325989878,91.7338338072874
N207,KHALISPUR BRIDE,56.3,A,bridge,3.1340000000000003,24.5590697078014,91.725062151773
N207,Khalishpur Bridge,56.3,A,bridge,0.0,24.5590697078014,91.725062151773
N207,KHALESPUR,56.845,A,bridge,0.5450000000000017,24.5635737690909,91.7225902527272
N207,BAHUR BAG,60.035,A,bridge,3.1899999999999977,24.5775646793522,91.7076751692307
N207,BAROAGE BOX CULVERT,61.306,A,bridge,1.2710000000000008,24.5767403265402,91.695588056635
N207,GORA KHAL BOX CULVERT,61.698,A,bridge,0.392000000000003,24.5761574724489,91.6920053520408
N207,Sadhupati Bridge,62.585,A,bridge,0.8870000000000005,24.581026166714,91.6874648426742
N207,SHADHAPUR BRIDGE,62.585,A,bridge,0.0,24.581026166714,91.6874648426742
N207,Nasirpur steel beam rcc slab,63.68,A,bridge,1.0949999999999989,24.5895319899159,91.683912972549
N207,DAUDPUR BOX CULVERT,65.76,A,bridge,2.0800000000000054,24.607155034729,91.6795897298029
N207,MIRZAPUR BOX CULVERT,67.56,A,bridge,1.7999999999999972,24.6226280342105,91.6780914421052
N208,RATAULI BOX CULVERT,0.65,A,bridge,66.91,24.47419518,91.770249575
N208,NAYANAGAR BOX CULVERT,0.907,A,bridge,0.257,24.4753160084,91.7721055005
N208,BONOVITI BOX CULVERT,1.303,A,bridge,0.3959999999999999,24.4756387468852,91.7757850455737
N208,PURBO SULTANPUR CULVERT,2.345,A,bridge,1.0420000000000003,24.483871294499,91.7769872719057
N208,MONU PC GIRDER BRIDGE,3.478,A,bridge,1.133,24.4935009116129,91.7742413077419
N208,CHANALE BOX CULVERT,4.01,A,bridge,0.5319999999999996,24.4979334662316,91.7735831319739
N208,ISLAMPUR CULVERT,4.573,A,bridge,0.5630000000000006,24.5004594350734,91.7783028721044
N208,ISLAMPUR BOX CULVERT,5.35,A,bridge,0.7769999999999992,24.5027170428198,91.7856329349869
N208,RAISREE CULVERT,5.82,A,bridge,0.47000000000000064,24.503549793446,91.7901272894291
N208,RAISREE SETU BOX CULVERT,6.48,A,bridge,0.6600000000000001,24.5032282206521,91.7965518565217
N208,TALTOLA BOX CULVERT,6.905,A,bridge,0.4249999999999998,24.5027773288135,91.800799438983
N208,KADOM HATE BOX CULVERT,8.545,A,bridge,1.6399999999999997,24.5008222457142,91.8163581428571
N208,ASRAKAPUL BOX CULVERT,9.883,A,bridge,1.3379999999999992,24.505384690909,91.8284580818181
N208,MOLAL BOX CULVERT,10.225,A,bridge,0.3420000000000005,24.5064815761061,91.8316343176991
N208,CHATURACAHEL BOX CULVERT,11.422,A,bridge,1.197000000000001,24.5124195867507,91.8414623375394
N208,Chatura Box Culvert,11.592,A,bridge,0.16999999999999993,24.5132529514792,91.8428236230769
N208,GOBINDO PATI BOX CULVERT,12.1,A,bridge,0.5079999999999991,24.5157072131147,91.8469537032786
N208,GOBINDO PATI BOX CULVERT,13.395,A,bridge,1.295,24.5179152855365,91.8593221256609
N208,MAHASOHOSRO BOX CULVERT,14.534,A,bridge,1.1390000000000011,24.5262117229166,91.8653194604166
N208,PONIGRAM BOX CULVERT,15.445,A,bridge,0.9109999999999996,24.5335874383177,91.8690842406542
N208,VINAAJURI BOX CULVERT,16.456,A,bridge,1.0109999999999992,24.5409933507812,91.8740851398437
N208,CHODURI BARI BOX CULVERT,16.86,A,bridge,0.4039999999999999,24.5437635299019,91.8765472294117
N208,UDNACHARA BRIDGE,18.446,A,bridge,1.586000000000002,24.5569153300869,91.8820459853913
N208,Kuchimora Bridge,19.649,A,bridge,1.2029999999999994,24.5672186684745,91.8855364854237
N208,TALJURI BOX CULVERT,20.16,A,bridge,0.5109999999999992,24.5711453230946,91.8878903540415
N208,BRAMMON GRAM BOX CULVERT,20.79,A,bridge,0.629999999999999,24.576770323622,91.8903201307086
N208,KARIMPUR BOX CULVERT,22.286,A,bridge,1.4960000000000022,24.5888742039325,91.8950645921348
N208,KARIMPUR BOX CULVERT,22.725,A,bridge,0.43900000000000006,24.5923768999999,91.8975248802325
N208,KARIMPUR BOX CULVERT,23.005,A,bridge,0.2799999999999976,24.594668972455,91.8983419958083
N208,GOYESPUR,23.127,A,bridge,0.12199999999999989,24.595673463473,91.898555057485
N208,TIKERPAR BOX CULVERT,24.06,A,bridge,0.9329999999999998,24.6033544798099,91.9013600653206
N208,DAMY BRIDGE,24.89,A,bridge,0.8300000000000018,24.6102586909297,91.9043834297052
N208,UTTAR BAG BOX CULVERT,25.375,A,bridge,0.48499999999999943,24.6141944615384,91.9059871615384
N208,MOTOP PUR BRIDGE,26.39,A,bridge,1.0150000000000006,24.6231050034522,91.9077574901035
N208,RAJAPUR BOX CULVERT,26.777,A,bridge,0.38700000000000045,24.6285424533596,91.9091511108695
N208,RAJAPUR BOX CULVERT,27.145,A,bridge,0.36799999999999855,24.630017216996,91.9095551108695
N208,KHALAI KUL BOX CULVERT,27.264,A,bridge,0.11899999999999977,24.6307483918367,91.9094825938775
N208,KHALAI KUL BOX CULVERT,27.608,A,bridge,0.3440000000000012,24.6332769196969,91.9114408118181
N208,HOLDIKUL BOX CULVERT,27.905,A,bridge,0.2970000000000006,24.6350410278145,91.9134225609271
N208,LALAPUR BOX CULVERT,28.509,A,bridge,0.6039999999999992,24.6400450955947,91.9158721621145
N208,LALAPUR BOX CULVERT,28.61,A,bridge,0.10099999999999909,24.6409225942731,91.9160698907489
N208,AUKNRZGHAT CULVERT,28.867,A,bridge,0.25700000000000145,24.6431427767441,91.9164382294573
N208,Lalapur Bridge,28.867,A,bridge,0.0,24.6431427767441,91.9164382294573
N208,CHILARCHOK CULVERT,29.301,A,bridge,0.4339999999999975,24.6468765480314,91.9174339149606
N208,CHILAR CHOK BOX CULVERT,29.804,A,bridge,0.5030000000000001,24.6503032980079,91.9202693561753
N208,MIRZAPUR BOX CULVERT,30.195,A,bridge,0.3910000000000018,24.6527586526315,91.9228228581453
N208,Mirzapur box culvert,30.365,A,bridge,0.16999999999999815,24.6539540210526,91.9237105223057
N208,MIRJAPUR BOX CULVERT,30.58,A,bridge,0.21499999999999986,24.6556954305084,91.9243298059322
N208,Mirzapur box culvert,30.874,A,bridge,0.2940000000000005,24.6580180704318,91.9254406734219
N208,Kacha bahor,31.355,A,bridge,0.48100000000000165,24.6620571797507,91.9257106676012
N208,PALBARI CULVERT,31.61,A,bridge,0.254999999999999,24.6643521003115,91.9257768404984
N208,FENCHUGANJ BRIDGE,31.804,A,bridge,0.19399999999999906,24.6661266236947,91.92633687751
N208,Palbari Bridge,31.804,A,bridge,0.0,24.6661266236947,91.92633687751
N208,Karmada culvert,32.046,A,bridge,0.24200000000000088,24.6678742220689,91.9273322820689
N208,KARMADA BOX CULVERT,32.435,A,bridge,0.3890000000000029,24.6710678535533,91.9287101637055
N208,FARIDPUR CULVERT,33.274,A,bridge,0.8389999999999986,24.678420522408,91.9300950531772
N208,FARIDPURBOX CULVERT,33.478,A,bridge,0.20400000000000063,24.6802589103678,91.9302276872909
N208,FARIDPUR BOX CULVERT,33.711,A,bridge,0.232999999999997,24.6823478395121,91.9303621863414
N208,FARIDPUR BOX CULVERT,33.83,A,bridge,0.11899999999999977,24.6834043656903,91.9304212046025
N208,IUTPUR BOX CULVERT,34.255,A,bridge,0.42500000000000426,24.6870829666666,91.9309900888888
N208,NURPUR CULVERT,34.448,A,bridge,0.19299999999999784,24.6884378858823,91.9313927788235
N208,NURPUR BOX CULVERT,34.604,A,bridge,0.1559999999999988,24.6900430914572,91.9318413633165
N208,NURPUR,34.792,A,bridge,0.1880000000000024,24.6915715406451,91.9324731877419
N208,Kushiara culvert,35.024,A,bridge,0.23199999999999932,24.6933711314049,91.933520507438
N208,KUSIARA BRIDGE,35.07,A,bridge,0.045999999999999375,24.6937432846153,91.9334248307692
N208,Fenchuganj Bridge,35.07,A,bridge,0.0,24.6937432846153,91.9334248307692
N208,KALPARA BOX CULVERT,39.24,A,bridge,4.170000000000002,24.7299004437238,91.9274023165271
N208,Dharampur Bridge,43.436,A,bridge,4.195999999999998,24.7659215057,91.9151637269
N208,HAJIGANJ,44.53,A,bridge,1.0940000000000012,24.775450445297,91.912933685891
N208,Hajiganj Bridge,44.53,A,bridge,0.0,24.775450445297,91.912933685891
N208,HAJIGONJ,45.428,A,bridge,0.8979999999999961,24.783233574037,91.9104531212553
N208,MAHAMODA BAD,46.1,A,bridge,0.6720000000000041,24.7892091882352,91.9096244911764
N208,MOGLA BAZER,47.38,A,bridge,1.2800000000000011,24.8001608595,91.91226345
N208,Mogla Bazar Bridge,47.38,A,bridge,0.0,24.8001608595,91.91226345
N208,NAIKHAI BOX CULVERT,50.39,A,bridge,3.009999999999998,24.8243342277777,91.9014922777777
N208,JALKER KANDI,51.311,A,bridge,0.9209999999999994,24.831194277922,91.899333612987
N208,SIB BARI BOX CULVERT,55.04,A,bridge,3.728999999999999,24.8586061783783,91.8850362789189
N209,MENIKHOLA CULVERT,0.156,A,bridge,54.884,24.8787690823529,91.8753102964705
N209,CHANDNIGHAT CULVERT,1.074,A,bridge,0.918,24.8823611111111,91.8675277777777
N1,KANCHPUR PC GIRDER BRIDGE,8.976,C,bridge,7.902000000000001,23.7050598925675,90.5232141463513
N1,Langalbandh Bridge.,17.134,C,bridge,8.158,23.6544257051136,90.576730225
N1,MOLLIK PARA BRIDGE (R),18.742,C,bridge,1.6080000000000005,23.6459685949152,90.5892119813559
N1,MEGHNA BRIDGE,24.393,C,bridge,5.651,23.6027595885583,90.6155316965675
N1,BOCTAR KANDI BOX CULVERT,34.111,C,bridge,9.717999999999996,23.5393910168,90.6784577888
N1,Daud Kandi Bridge,37.01,C,bridge,2.899000000000001,23.5303844733,90.7024402743
N1,Baldhakhal Bridge,39.304,C,bridge,2.294000000000004,23.5324186,90.7242807234
N1,BALDHA KHAL RCC GIDER BRIDGE,39.304,C,bridge,0.0,23.5324186,90.7242807234
N1,SHAHID NAGIR,42.936,C,bridge,3.631999999999998,23.5298050611,90.75825325
N1,Shahid Nagor Bridge,42.936,C,bridge,0.0,23.5298050611,90.75825325
N1,SARKAR BARI CULVERT,45.164,C,bridge,2.2280000000000015,23.5307655282208,90.7800797251533
N1,AMIRABATH SLAB CULVERT,46.871,C,bridge,1.7070000000000007,23.5308683409424,90.7918075171727
N1,Ginlatoly,48.384,C,bridge,1.5129999999999981,23.5318234765,90.8110155135
N1,AITAL BANGA BOX CULVERT,52.313,C,bridge,3.929000000000002,23.5229166652,90.8442186132
N1,Illiot bazar Bridge,56.006,C,bridge,3.692999999999998,23.510087758207,90.8757204035353
N1,CHANDINA- SHAHA PARA RCC GIDER GRIDGE,71.156,C,bridge,15.150000000000006,23.4868805937254,91.017566692647
N1,Chandinan-Shahapara Bridge.,71.156,C,bridge,0.0,23.4868805937254,91.017566692647
N1,KABILA DUBARCHAR SLAB CULVERT,78.382,C,bridge,7.225999999999999,23.4776722851,91.0847406393
N1,Dhanpur Bridge,87.713,C,bridge,9.330999999999989,23.4436339598272,91.1493668151188
N1,Paduar Bazar Bridge,91.092,C,bridge,3.379000000000005,23.4212487704918,91.1678943372365
N1,Mostapur Bridge,93.6,C,bridge,2.5079999999999956,23.4119324230158,91.1939029849206
N1,Matigara Bridge,97.257,C,bridge,3.6570000000000107,23.3976518197887,91.2234221346859
N1,LAL BAG RCC GIDER BRIDGE,103.456,C,bridge,6.198999999999998,23.3521636774381,91.2572910746724
N1,Lalbag Bridge.,103.456,C,bridge,0.0,23.3521636774381,91.2572910746724
N1,BOSONTA PUR BOX CULVERT,123.681,C,bridge,20.224999999999994,23.1874350254302,91.3209051317399
N1,Lemua Bridge(L),153.843,C,bridge,30.161999999999992,22.9614487369369,91.4429962027027
N1,PURPU DURGAPURE BOX CUL,175.785,C,bridge,21.942000000000007,22.8243706577981,91.5526915454128
N1,ISAMATI BOX CULVERT,189.58,C,bridge,13.795000000000016,22.7138727382812,91.6082352218749
N1,BAROCONDO BRIDGE,205.615,C,bridge,16.034999999999997,22.5870350167767,91.6770444686922
N1,BORO KUMIRA BRIDGE,214.807,C,bridge,9.191999999999979,22.5113471164122,91.7087907889313
N1,KATCHPUR BOX CULVERT,10.543,B,bridge,204.26399999999998,23.6964000869109,90.5350989801047
N1,NAYABARI BOX CULVERT,11.808,B,bridge,1.2650000000000006,23.6909119315151,90.5454624957575
N1,MALIBAG BOX CULVERT,15.465,B,bridge,3.657,23.6633090696149,90.563856994797
N1,LANGOLBANDO PC GIDER BRIDGE,17.134,B,bridge,1.6690000000000005,23.6544257051136,90.576730225
N1,DARIKANDI BRIDGE (R),17.722,B,bridge,0.588000000000001,23.6515705663716,90.5814943946902
N1,DARIKANDI BRIDGE (L),17.722,B,bridge,0.0,23.6515705663716,90.5814943946902
N1,SONARKALI BRIDGE(L),18.093,B,bridge,0.37099999999999866,23.6497543993548,90.5845490085483
N1,Sonakhal Bridge(R),18.093,B,bridge,0.0,23.6497543993548,90.5845490085483
N1,SONARKALI BRIDGE(R),18.093,B,bridge,0.0,23.6497543993548,90.5845490085483
N1,MOLLIK PARA P.C(L),18.742,B,bridge,0.6490000000000009,23.6459685949152,90.5892119813559
N1,Mollik para Bridge(R),18.742,B,bridge,0.0,23.6459685949152,90.5892119813559
N1,Mollik para Bridge(L),18.742,B,bridge,0.0,23.6459685949152,90.5892119813559
N1,SHADIPUR BOX CULVERT,20.397,B,bridge,1.6549999999999976,23.63380522,90.597394085
N1,SANGAKADI CULVERT,22.328,B,bridge,1.931000000000001,23.6198832229508,90.6083528852459
N1,ASHIR CHAR ( Left),22.596,B,bridge,0.2680000000000007,23.6176407964705,90.6095506105882
N1,Ashariarchar Bridge(L),22.596,B,bridge,0.0,23.6176407964705,90.6095506105882
N1,Ashariarchar Bridge(R),22.596,B,bridge,0.0,23.6176407964705,90.6095506105882
N1,ASHIR CHAR (R),23.081,B,bridge,0.48499999999999943,23.613587384385,90.6109029561497
N1,ALIPURA BRIDGE (LEFT),30.908,B,bridge,7.827000000000002,23.5591910296296,90.6557475703703
N1,BORAKANDI BRIDGE(L),35.408,B,bridge,4.5,23.5313996605222,90.68744892596
N1,CHAR BOWSHIA BRIDGE(R),35.408,B,bridge,0.0,23.5313996605222,90.68744892596
N1,MAIS PARA BOX CULVERT,39.86,B,bridge,4.451999999999998,23.5317587831999,90.7291780095
N1,ILLIOT BAZER,56.006,B,bridge,16.146,23.510087758207,90.8757204035353
N1,KHAT GHOR BOX CULVERT,58.838,B,bridge,2.8320000000000007,23.5060024341,90.9021745389
N1,BAKRA BOX CULVERT,60.83,B,bridge,1.9919999999999973,23.5056131416,90.9214660218
N1,MATIA BAZER,63.098,B,bridge,2.2680000000000007,23.5024077848,90.9432418928
N1,KARON KHAL SLAB CULVERT,66.178,B,bridge,3.0799999999999983,23.495896314,90.9715772516
N1,CORI PAI BOX CULVERT,74.279,B,bridge,8.100999999999999,23.4817873233065,91.0463348850746
N1,COREPAI BOX CULVERT,75.312,B,bridge,1.0330000000000013,23.4817498298684,91.0563549686842
N1,NAZIRA BOX CULVERT,80.949,B,bridge,5.6370000000000005,23.4781159049382,91.1070332074074
N1,PADUAR BAZER RCCGIDER,91.092,B,bridge,10.143,23.4212487704918,91.1678943372365
N1,MOSTAPUR RCC GIDER BRIDGE,93.6,B,bridge,2.5079999999999956,23.4119324230158,91.1939029849206
N1,DOLL BARI CULVERT,109.289,B,bridge,15.689000000000007,23.3083612731261,91.2865787034735
N1,DHARMA PUR SLAB CULVERT,109.897,B,bridge,0.6080000000000041,23.3034306450331,91.2889770397351
N1,BOWCHI BAZAR CULVERT,112.469,B,bridge,2.5719999999999885,23.2821949258397,91.2966655096899
N1,AMAN GONG SLAB CULVERT,113.717,B,bridge,1.2480000000000047,23.27301895,91.3029661882
N1,RANGAMATIA (1) BOX CULVERT,115.052,B,bridge,1.335000000000008,23.2618360940594,91.3070217386138
N1,RANGOWATIA 2 CULVERT,115.326,B,bridge,0.2739999999999867,23.25941665,91.3073611
N1,NOWA PARA BOX CULVERT,115.525,B,bridge,0.19900000000001228,23.2576429774881,91.3076156494075
